intervalo,fecha_completa,57,55,65,52,47,50,49,32,38,44,54,56,64,67,36,58,42,39,45,33,37,43,1,13,12,11,10,9,46,8,2
2023-11-30 00:00:00,2023-11-30,100,9,4,17,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29 00:00:00,2023-11-29,49,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28 00:00:00,2023-11-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27 00:00:00,2023-11-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26 00:00:00,2023-11-26,40,3,2,8,8,0,0,0,0,0,0,0,0,1,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 00:00:00,2023-11-25,75,13,1,10,9,0,0,0,0,0,0,0,0,0,5,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24 00:00:00,2023-11-24,69,15,1,9,6,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-23 00:00:00,2023-11-23,41,27,4,8,7,0,0,0,0,0,0,0,0,0,14,0,10,5,0,0,10,0,0,0,0,0,0,0,0,0,0
2023-11-22 00:00:00,2023-11-22,70,14,0,1,2,0,0,0,0,0,0,0,0,0,5,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21 00:00:00,2023-11-21,80,3,3,4,3,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20 00:00:00,2023-11-20,0,8,2,0,0,1,1,1,1,1,1,1,1,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-19 00:00:00,2023-11-19,30,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18 00:00:00,2023-11-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17 00:00:00,2023-11-17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16 00:00:00,2023-11-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15 00:00:00,2023-11-15,25,8,2,9,9,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14 00:00:00,2023-11-14,35,2,1,7,10,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13 00:00:00,2023-11-13,92,3,2,10,8,0,0,0,0,0,0,0,0,0,5,0,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12 00:00:00,2023-11-12,13,13,2,9,8,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11 00:00:00,2023-11-11,74,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10 00:00:00,2023-11-10,27,17,2,2,2,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2023-11-09 00:00:00,2023-11-09,103,0,7,13,12,0,0,0,0,0,0,0,0,0,18,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08 00:00:00,2023-11-08,102,4,2,9,9,0,0,0,0,0,0,0,0,0,4,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-07 00:00:00,2023-11-07,33,12,5,9,9,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06 00:00:00,2023-11-06,0,11,21,9,9,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05 00:00:00,2023-11-05,9,15,3,8,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 00:00:00,2023-11-04,0,18,3,11,9,1,2,2,3,2,2,2,2,0,8,2,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-03 00:00:00,2023-11-03,0,16,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02 00:00:00,2023-11-02,0,11,3,9,9,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01 00:00:00,2023-11-01,55,19,0,17,14,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2023-10-31 00:00:00,2023-10-31,0,9,0,3,3,0,0,0,0,0,0,0,0,0,21,0,27,13,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-10-30 00:00:00,2023-10-30,59,13,3,3,3,0,0,0,0,0,0,0,0,0,19,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-29 00:00:00,2023-10-29,91,12,1,8,8,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2023-10-28 00:00:00,2023-10-28,76,3,3,8,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27 00:00:00,2023-10-27,74,17,5,19,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-26 00:00:00,2023-10-26,84,32,6,4,3,0,0,0,0,0,0,0,0,0,28,0,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0
2023-10-25 00:00:00,2023-10-25,188,39,0,4,3,0,0,0,0,0,0,0,0,0,9,0,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-24 00:00:00,2023-10-24,82,9,4,10,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-23 00:00:00,2023-10-23,66,12,7,10,8,0,0,0,0,0,0,0,0,0,33,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-22 00:00:00,2023-10-22,62,8,4,9,8,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-21 00:00:00,2023-10-21,82,0,1,4,4,0,0,0,0,0,0,0,0,0,13,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-20 00:00:00,2023-10-20,98,21,6,12,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0
